Alignment_name	mafft_Q-score	D2_Q-score	D2S_Q-score	D2St_Q-score	mafft_TC-score	D2_TC-score	D2S_TC-score	D2St_TC-score
renamed_headers5hpgA_2pk4.fasta	0.983	0.983	0.983	0.983	0.983	0.983	0.983	0.983
renamed_headers5nul_1akt.fasta	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7
renamed_headers5nul_1j9gA.fasta	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8
renamed_headers5tmpA_3tmkG.fasta	0.109	0.109	0.109	0.109	0.109	0.109	0.109	0.109
renamed_headers6prcL_6prcM.fasta	0.652	0.652	0.652	0.652	0.652	0.652	0.652	0.652
renamed_headers7taa_2taaA.fasta	0.964	0.964	0.964	0.964	0.964	0.964	0.964	0.964
renamed_headers8fabA_1tetH.fasta	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586
renamed_headers14_3_3.fasta	0.982	0.982	0.982	0.982	0.954	0.954	0.954	0.954
renamed_headers35EXOc.fasta	0.135	0.122	0.122	0.12	0	0.012	0.012	0.0179
renamed_headers4.1m.fasta	0.737	0.737	0.737	0.737	0.737	0.737	0.737	0.737
renamed_headers53EXOc.fasta	0.69	0.657	0.657	0.691	0.0977	0.0945	0.0945	0.0999
renamed_headersA1pp.fasta	0.315	0.315	0.305	0.314	0	0	0.00524	0
renamed_headersA4_EXTRA.fasta	0.852	0.779	0.779	0.797	0.733	0.574	0.574	0.56
renamed_headersDEXDc.fasta	null	null	null	null	null	null	null	null
renamed_headersAAA.fasta	null	null	null	null	null	null	null	null
renamed_headersAAA_PrkA.fasta	0.814	0.821	0.821	0.81	0.441	0.344	0.344	0.302
renamed_headersAAI.fasta	null	null	null	null	null	null	null	null
renamed_headersDISIN.fasta	0.844	0.847	0.833	0.792	0.217	0.109	0.109	0.0761
renamed_headersAamy.fasta	null	null	null	null	null	null	null	null
renamed_headersAamy_C.fasta	0.649	0.595	0.593	0.618	0.0991	0.117	0.108	0.105
renamed_headersAARP2CN.fasta	0.733	0.647	0.647	0.638	0.241	0.183	0.183	0.183
renamed_headersacidPPc.fasta	0.214	0.173	0.173	0.158	0	0	0	0
renamed_headersACR.fasta	0.86	0.786	0.786	0.804	0.355	0.114	0.114	0.12
renamed_headersACTIN.fasta	0.54	0.489	0.489	0.437	0	0	0	0
renamed_headersADEAMc.fasta	0.437	0.45	0.45	0.45	0.104	0.0368	0.0368	0.0368
renamed_headersCLa.fasta	0.871	0.871	0.871	0.882	0.512	0.512	0.512	0.565
renamed_headersAdenylsucc_synt.fasta	0.876	0.828	0.83	0.82	0.182	0.178	0.175	0.173
renamed_headersADF.fasta	0.372	0.345	0.345	0.373	0.0186	0.00621	0.00621	0.00621
renamed_headersAd_cyc_g-alpha.fasta	0.51	0.396	0.396	0.382	0.111	0	0	0
renamed_headersAFOR_N.fasta	0.77	0.718	0.718	0.709	0.0152	0.0484	0.0484	0.104
renamed_headersAgenet.fasta	0.207	0.314	0.314	0.222	0	0.0405	0.0405	0.0405
renamed_headersAgglutinin.fasta	0.54	0.549	0.549	0.549	0.391	0.357	0.357	0.357
renamed_headersAgouti.fasta	0.505	0.488	0.488	0.488	0.307	0.244	0.244	0.244
renamed_headersAgrB.fasta	0.518	0.289	0.289	0.282	0.0479	0	0	0
renamed_headersAgrD.fasta	0.929	0.828	0.828	0.902	0.548	0.526	0.526	0.785
renamed_headersAgro_virD5.fasta	0.893	0.893	0.893	0.893	0.741	0.741	0.741	0.741
renamed_headersAGTRAP.fasta	0.738	0.843	0.843	0.843	0.521	0.704	0.704	0.704
renamed_headersDM.fasta	0.571	0.658	0.658	0.658	0.0182	0.218	0.218	0.218
renamed_headersAHS1.fasta	0.582	0.649	0.649	0.594	0.156	0.141	0.141	0.13
renamed_headersDM10.fasta	0.621	0.526	0.526	0.622	0.223	0.0483	0.0483	0.156
renamed_headersAHS2.fasta	0.759	0.728	0.729	0.694	0.123	0.0848	0.0848	0.0468
renamed_headersCLb.fasta	0.897	0.894	0.894	0.894	0.68	0.683	0.683	0.683
renamed_headersAICARFT_IMPCHas.fasta	0.828	0.805	0.805	0.802	0.194	0.207	0.207	0.214
renamed_headersAIP3.fasta	0.708	0.664	0.664	0.703	0.381	0.31	0.31	0.281
renamed_headersAKAP_110.fasta	0.793	0.802	0.802	0.802	0.696	0.705	0.705	0.705
renamed_headersALBUMIN.fasta	0.705	0.638	0.638	0.594	0.005	0.005	0.005	0.005
renamed_headersalkPPc.fasta	0.644	0.607	0.607	0.606	0.37	0.301	0.301	0.254
renamed_headersAmb_all.fasta	0.668	0.628	0.628	0.667	0.00329	0	0	0.00658
renamed_headersAmi_2.fasta	0.303	0.317	0.317	0.267	0.0106	0.0106	0.0106	0.0106
renamed_headersAmi_3.fasta	0.418	0.439	0.439	0.439	0.00575	0	0	0
renamed_headersAMOP.fasta	0.316	0.363	0.363	0.342	0.244	0.226	0.226	0.221
renamed_headersANATO.fasta	0.714	0.594	0.594	0.595	0.153	0.126	0.126	0.126
renamed_headersANK.fasta	0.141	0.156	0.169	0.179	0	0	0	0
renamed_headersANX.fasta	0.935	0.858	0.867	0.873	0	0	0	0
renamed_headersAP2.fasta	0.835	0.813	0.813	0.813	0.333	0.328	0.328	0.408
renamed_headersAP2Ec.fasta	0.423	0.323	0.323	0.364	0.037	0.00218	0.00218	0.00545
renamed_headersAPPLE.fasta	0.502	0.502	0.502	0.502	0.0337	0.0225	0.0225	0.0225
renamed_headersARF.fasta	0.942	0.942	0.942	0.942	0.915	0.915	0.915	0.915
renamed_headersArfGap.fasta	0.418	0.349	0.349	0.345	0.144	0.104	0.104	0.104
renamed_headersARM.fasta	0.321	0.269	0.269	0.303	0.0729	0	0	0.0625
renamed_headersAWS.fasta	0.793	0.836	0.836	0.836	0.356	0.435	0.435	0.435
renamed_headersAXH.fasta	0.605	0.683	0.683	0.683	0.425	0.589	0.589	0.589
renamed_headersA_amylase_inhib.fasta	0.822	0.854	0.854	0.854	0.681	0.705	0.705	0.705
renamed_headersB41.fasta	0.151	0.118	0.118	0.0891	0.00424	0.00847	0.00847	0.00636
renamed_headersB561.fasta	0.408	0.408	0.408	0.286	0.0068	0	0	0
renamed_headersBac_DnaA_C.fasta	0.82	0.824	0.819	0.804	0.0141	0.0141	0.0141	0.0141
renamed_headersBAG.fasta	0.295	0.417	0.417	0.417	0.0222	0.0222	0.0222	0.0222
renamed_headersBAH.fasta	0.202	0.142	0.133	0.137	0.0172	0.0172	0.0172	0.0172
renamed_headersBAR.fasta	0.274	0.265	0.185	0.185	0	0.0035	0	0
renamed_headersBASIC.fasta	0.67	0.641	0.641	0.565	0.316	0.316	0.316	0.246
renamed_headersBBC.fasta	0.162	0.164	0.164	0.203	0	0	0	0
renamed_headersBBOX.fasta	0.437	0.525	0.511	0.429	0	0.0357	0.0357	0.0357
renamed_headersBCL.fasta	0.452	0.42	0.42	0.42	0.0084	0.0084	0.0084	0.0084
renamed_headersBH4.fasta	0.629	0.936	0.936	0.936	0	0.778	0.778	0.778
renamed_headersBHL.fasta	0.739	0.709	0.698	0.719	0.0294	0.0261	0.111	0
renamed_headersBID_1.fasta	null	null	null	null	null	null	null	null
renamed_headersBID_2.fasta	null	null	null	null	null	null	null	null
renamed_headersBIR.fasta	null	null	null	null	null	null	null	null
renamed_headersBON.fasta	0.181	0.192	0.185	0.17	0	0	0	0
renamed_headersBowB.fasta	0.717	0.574	0.574	0.563	0.312	0	0	0
renamed_headersBPI1.fasta	null	null	null	null	null	null	null	null
renamed_headersBPI2.fasta	0.391	0.301	0.301	0.312	0.0195	0	0	0
renamed_headersBRCT.fasta	0.111	0.0866	0.0819	0.0734	0	0	0	0
renamed_headersBRIGHT.fasta	0.451	0.705	0.705	0.705	0.0884	0.0884	0.0884	0.0918
renamed_headersBRK.fasta	0.647	0.778	0.778	0.778	0.18	0.4	0.4	0.4
renamed_headersBRLZ.fasta	0.48	0.426	0.453	0.363	0.0143	0.0143	0.0143	0.0143
renamed_headersBROMO.fasta	0.436	0.415	0.426	0.393	0.00538	0.00806	0	0
renamed_headersBSD.fasta	0.42	0.454	0.454	0.482	0.0923	0	0	0
renamed_headersDM11.fasta	0.816	0.849	0.849	0.849	0.453	0.6	0.6	0.6
renamed_headersBTB.fasta	0.245	0.234	0.236	0.194	0	0	0	0.0042
renamed_headersbtg1.fasta	0.946	0.935	0.935	0.935	0.9	0.864	0.864	0.864
renamed_headersBTK.fasta	0.878	1	1	1	0.838	1	1	1
renamed_headersBTP.fasta	0.569	0.606	0.606	0.606	0.174	0.223	0.223	0.223
renamed_headersB_lectin.fasta	0.608	0.534	0.534	0.534	0.0175	0.00219	0.00219	0.00219
renamed_headersC1.fasta	null	null	null	null	null	null	null	null
renamed_headersC1Q.fasta	null	null	null	null	null	null	null	null
renamed_headersDM13.fasta	0.567	0.605	0.605	0.605	0.101	0.19	0.19	0.19
renamed_headersC2.fasta	null	null	null	null	null	null	null	null
renamed_headersC345C.fasta	0.521	0.4	0.401	0.316	0.125	0.0387	0.0387	0.0194
renamed_headersC4.fasta	0.813	0.863	0.863	0.863	0.575	0.661	0.661	0.661
renamed_headersDM14.fasta	0.897	0.961	0.961	0.961	0.571	0.746	0.746	0.746
renamed_headersCA.fasta	null	null	null	null	null	null	null	null
renamed_headersCAD.fasta	0.919	null	null	null	0.737	null	null	null
renamed_headersCADG.fasta	0.519	0.593	0.593	0.604	0	0.00758	0.00758	0.00758
renamed_headersCALCITONIN.fasta	0.77	0.77	0.77	0.77	0.595	0.595	0.595	0.595
renamed_headerscalpain_III.fasta	0.693	0.638	0.638	0.618	0.177	0.0237	0.0237	0.0383
renamed_headersCalx_beta.fasta	0.643	0.584	0.592	0.597	0	0	0.00629	0
renamed_headersCAP10.fasta	0.608	0.603	0.603	0.621	0.164	0.156	0.156	0.123
renamed_headersCARD.fasta	0.347	0.415	0.415	0.415	0.0108	0.0108	0.0108	0.0108
renamed_headersCARP.fasta	0.36	0.317	0.317	0.317	0	0	0	0
renamed_headersCASc.fasta	0.718	0.656	0.656	0.637	0.213	0.141	0.141	0.137
renamed_headersCASH.fasta	0.0599	0.055	0.055	0.051	0.00403	0.00403	0.00403	0.00403
renamed_headersCBD_II.fasta	0.698	0.619	0.619	0.63	0.0261	0.0435	0.0435	0.0261
renamed_headersCBD_IV.fasta	0.53	0.443	0.443	0.45	0.0141	0	0	0
renamed_headersCBF.fasta	0.891	0.912	0.912	0.919	0.698	0.751	0.751	0.751
renamed_headersCBS.fasta	null	null	null	null	null	null	null	null
renamed_headersCCP.fasta	null	null	null	null	null	null	null	null
renamed_headersCFEM.fasta	0.219	0.467	0.467	0.467	0	0	0	0
renamed_headersCH.fasta	null	null	null	null	null	null	null	null
renamed_headersCheW.fasta	0.335	0.361	0.361	0.33	0	0	0	0
renamed_headersCHK.fasta	0.405	0.376	0.376	0.411	0	0	0	0
renamed_headersCHRD.fasta	null	null	null	null	null	null	null	null
renamed_headersCHROMO.fasta	0.3	0.333	0.333	0.258	0	0	0	0
renamed_headersChSh.fasta	0.496	0.665	0.665	0.665	0.314	0.431	0.431	0.431
renamed_headersChtBD1.fasta	0.741	0.711	0.711	0.714	0.387	0.493	0.493	0.493
renamed_headersChtBD2.fasta	0.267	0.234	0.241	0.195	0.00344	0	0	0
renamed_headersChtBD3.fasta	0.62	0.514	0.518	0.509	0.0152	0	0.0101	0.00505
renamed_headersChW.fasta	0.799	0.789	0.787	0.783	0.3	0.373	0.373	0.373
renamed_headersCitrate_ly_lig.fasta	0.94	0.879	0.879	0.854	0.79	0.635	0.635	0.614
renamed_headersCLECT.fasta	0.255	0.122	0.123	0.116	0.0161	0.0215	0.0215	0.0296
renamed_headersCLH.fasta	0.152	0.0895	0.0895	0.126	0	0	0	0
renamed_headersCLIP.fasta	0.458	0.374	0.374	0.376	0.0896	0.0896	0.0896	0.0896
renamed_headersCNH.fasta	0.114	0.257	0.257	0.224	0.00836	0.0139	0.0139	0.0111
renamed_headerscNMP.fasta	null	null	null	null	null	null	null	null
renamed_headersCNX.fasta	1	1	1	1	1	1	1	1
renamed_headersCog4.fasta	0.525	0.485	0.485	0.427	0.104	0.0567	0.0567	0.034
renamed_headersCOLFI.fasta	0.844	0.844	0.844	0.842	0.573	0.57	0.57	0.562
renamed_headersCOLIPASE.fasta	null	null	null	null	null	null	null	null
renamed_headersCPDc.fasta	0.681	0.672	0.672	0.65	0.061	0.116	0.116	0.0685
renamed_headersCRA.fasta	0.244	0.185	0.185	0.15	0	0	0	0
renamed_headersCRF.fasta	0.79	0.777	0.785	0.777	0.556	0.452	0.476	0.452
renamed_headersCSF2.fasta	0.969	0.969	0.969	0.969	0.893	0.893	0.893	0.893
renamed_headersCSP.fasta	0.559	0.388	0.388	0.323	0	0	0	0.00866
renamed_headersCT.fasta	0.363	0.464	0.464	0.429	0	0	0	0
renamed_headersCTLH.fasta	0.243	0.269	0.269	0.275	0	0	0	0
renamed_headersCTNS.fasta	0.793	0.759	0.759	0.759	0	0	0	0
renamed_headersCUB.fasta	null	null	null	null	null	null	null	null
renamed_headersCUE.fasta	0.475	0.709	0.709	0.709	0	0.186	0.186	0.186
renamed_headersCULLIN.fasta	0.534	0.644	0.644	0.702	0.0713	0.172	0.172	0.224
renamed_headersCu_FIST.fasta	0.965	0.965	0.965	0.965	0.858	0.858	0.858	0.858
renamed_headersCW.fasta	0.405	0.339	0.339	0.393	0.00855	0	0	0.037
renamed_headersCY.fasta	0.371	0.372	0.372	0.37	0	0	0	0
renamed_headersCYCc.fasta	null	null	null	null	null	null	null	null
renamed_headersCYCLIN.fasta	0.187	0.154	0.17	0.127	0	0	0	0
renamed_headersCysPc.fasta	0.567	0.521	0.521	0.518	0.151	0.112	0.112	0.0901
renamed_headersDAGKa.fasta	0.698	0.719	0.719	0.685	0.247	0.242	0.242	0.168
renamed_headersDAGKc.fasta	null	null	null	null	null	null	null	null
renamed_headersDAX.fasta	0.933	0.933	0.933	0.933	0.774	0.839	0.839	0.839
renamed_headersDCD.fasta	0.852	0.854	0.854	0.866	0.333	0.333	0.333	0.333
renamed_headersDCX.fasta	0.615	0.579	0.579	0.579	0.212	0.215	0.215	0.215
renamed_headersdDENN.fasta	0.521	0.445	0.381	0.408	0	0	0	0
renamed_headersDDT.fasta	0.509	0.464	0.464	0.543	0	0.219	0.219	0.219
renamed_headersDEATH.fasta	0.284	0.33	0.33	0.2	0	0	0	0
renamed_headersDED.fasta	0.291	0.298	0.298	0.298	0	0.0241	0.0241	0.0241
renamed_headersDEFSN.fasta	0.746	0.745	0.745	0.745	0.392	0.392	0.392	0.392
renamed_headersDENN.fasta	0.421	0.426	0.426	0.426	0.0362	0.029	0.029	0.029
renamed_headersDEP.fasta	0.303	0.149	0.149	0.149	0	0.00909	0.00909	0.00909
renamed_headersDEXDc2.fasta	0.412	0.438	0.438	0.394	0.104	0.119	0.119	0.0763
renamed_headersDM15.fasta	0.719	0.736	0.736	0.736	0.294	0.341	0.341	0.341
renamed_headersDM16.fasta	0.933	0.817	0.817	0.817	0.691	0.618	0.618	0.618
renamed_headersDM3.fasta	null	null	null	null	null	null	null	null
renamed_headersDM5.fasta	0.686	0.713	0.713	0.708	0.431	0.431	0.431	0.491
renamed_headersDM6.fasta	0.507	0.421	0.421	0.484	0.235	0.159	0.159	0.221
renamed_headersDM7.fasta	0.691	0.691	0.691	0.691	0.569	0.569	0.569	0.569
renamed_headersDM8.fasta	0.237	0.442	0.442	0.459	0.0202	0.108	0.108	0.0976
renamed_headersDM9.fasta	0.791	0.633	0.633	0.597	0.0137	0	0	0
renamed_headersDnaG_DnaB_bind.fasta	0.305	0.279	0.279	0.32	0	0	0	0
renamed_headersDnaJ.fasta	0.593	0.645	0.646	0.579	0.00647	0	0	0.0324
renamed_headersDNaseIc.fasta	0.934	0.935	0.935	0.935	0.837	0.842	0.842	0.842
renamed_headersDoH.fasta	0.129	0.0872	0.0872	0.0844	0.0098	0.00163	0.00163	0
renamed_headersDSL.fasta	0.749	0.775	0.775	0.775	0.527	0.408	0.408	0.408
renamed_headersDSPc.fasta	0.414	0.289	0.289	0.289	0.0476	0	0	0
renamed_headersDSRM.fasta	0.355	0.283	0.283	0.283	0	0	0	0
renamed_headersDUF1.fasta	0.322	0.34	0.345	0.337	0.00173	0.00518	0	0.00518
renamed_headersDUF2.fasta	null	null	null	null	null	null	null	null
renamed_headersDUSP.fasta	0.519	0.364	0.364	0.396	0	0.0741	0.0741	0.0741
renamed_headersDWA.fasta	0.582	0.503	0.503	0.573	0.0417	0.0324	0.0324	0.0255
renamed_headersDWB.fasta	0.572	0.608	0.608	0.606	0.0183	0.0365	0.0365	0.134
renamed_headersDYNc.fasta	0.89	0.89	0.89	0.89	0.836	0.836	0.836	0.836
renamed_headersDysFC.fasta	0.451	0.323	0.298	0.3	0.0732	0.0488	0.0488	0.0488
renamed_headersDysFN.fasta	0.345	0.353	0.353	0.396	0	0.0704	0.0704	0.0563
renamed_headersDZF.fasta	null	null	null	null	null	null	null	null
renamed_headersEFh.fasta	null	null	null	null	null	null	null	null
renamed_headersIGc2.fasta	null	null	null	null	null	null	null	null
renamed_headersEGF.fasta	0.327	0.304	0.274	0.241	0	0	0	0.0227
renamed_headersIGv.fasta	null	null	null	null	null	null	null	null
renamed_headersEGF_CA.fasta	0.568	0.529	0.552	0.569	0.0119	0.0119	0.0119	0.00794
renamed_headersEGF_Lam.fasta	0.555	0.455	0.469	0.463	0	0.0109	0.0109	0.0109
renamed_headersEH.fasta	0.478	0.651	0.651	0.654	0	0.135	0.135	0.135
renamed_headerseIF1a.fasta	0.809	0.825	0.822	0.845	0.42	0.42	0.42	0.42
renamed_headerseIF2B_5.fasta	0.798	0.878	0.878	0.861	0.416	0.232	0.232	0.232
renamed_headerseIF5C.fasta	0.439	0.454	0.454	0.469	0.0932	0.179	0.179	0.179
renamed_headerseIF6.fasta	0.899	0.817	0.817	0.778	0.599	0.451	0.451	0.244
renamed_headersIG_FLMN.fasta	0.558	0.454	0.454	0.443	0	0	0	0
renamed_headersElp3.fasta	null	null	null	null	null	null	null	null
renamed_headersEND.fasta	0.974	0.865	0.865	0.866	0.909	0.742	0.742	0.742
renamed_headersENDO3c.fasta	0.307	0.307	0.307	0.293	0.00474	0.0079	0.0079	0.00474
renamed_headersENTH.fasta	0.32	0.378	0.284	0.293	0.00227	0	0	0
renamed_headersEPEND.fasta	0.925	0.925	0.925	0.925	0.747	0.747	0.747	0.747
renamed_headersEPH_lbd.fasta	null	null	null	null	null	null	null	null
renamed_headersETS.fasta	0.864	0.838	0.838	0.834	0.379	0.309	0.309	0.305
renamed_headersEXOIII.fasta	null	null	null	null	null	null	null	null
renamed_headersEZ_HEAT.fasta	0.508	0.606	0.606	0.608	0	0	0	0
renamed_headersFA58C.fasta	null	null	null	null	null	null	null	null
renamed_headersFAS1.fasta	0.308	0.318	0.318	0.286	0.0165	0	0	0.00617
renamed_headersFBD.fasta	0.63	0.61	0.621	0.574	0.0825	0	0	0
renamed_headersFBG.fasta	0.774	0.681	0.681	0.697	0.212	0.103	0.103	0.125
renamed_headersFBOX.fasta	0.349	0.361	0.364	0.434	0	0	0	0
renamed_headersfCBD.fasta	0.858	0.804	0.804	0.804	0.0926	0	0	0
renamed_headersFCH.fasta	0.206	0.0689	0.0689	0.0725	0	0	0	0
renamed_headersFES.fasta	0.797	0.861	0.861	0.861	0.0455	0.0909	0.0909	0.0909
renamed_headersFF.fasta	0.227	0.228	0.228	0.223	0	0	0	0
renamed_headersFGF.fasta	0.606	0.638	0.638	0.612	0.0629	0.00932	0.00932	0.0862
renamed_headersFH.fasta	0.745	0.733	0.733	0.725	0	0	0	0
renamed_headersFH2.fasta	null	null	null	null	null	null	null	null
renamed_headersFHA.fasta	null	null	null	null	null	null	null	null
renamed_headersFIMAC.fasta	0.551	0.434	0.434	0.434	0.258	0.173	0.173	0.173
renamed_headersFlu_M1_C.fasta	0.469	0.469	0.469	0.469	0.469	0.469	0.469	0.469
renamed_headersFN1.fasta	0.501	0.419	0.419	0.439	0.0217	0	0	0
renamed_headersFN2.fasta	0.909	0.92	0.92	0.926	0.646	0.714	0.714	0.837
renamed_headersIL1.fasta	0.671	0.672	0.672	0.671	0.402	0.402	0.402	0.402
renamed_headersFN3.fasta	0.131	0.0971	0.0914	0.0961	0	0	0	0
renamed_headersFOLN.fasta	0.562	0.915	0.915	0.915	0	0.551	0.551	0.551
renamed_headersFRI.fasta	0.682	0.673	0.673	0.673	0.146	0.169	0.169	0.169
renamed_headersFTP.fasta	0.852	0.813	0.813	0.813	0.466	0.477	0.477	0.477
renamed_headersFU.fasta	null	null	null	null	null	null	null	null
renamed_headersFYRC.fasta	0.455	0.413	0.413	0.413	0.109	0.0034	0.0034	0.0034
renamed_headersFYRN.fasta	0.514	0.313	0.296	0.296	0.156	0	0	0
renamed_headersFYVE.fasta	0.535	0.572	0.572	0.535	0.111	0.125	0.125	0.122
renamed_headersG2F.fasta	0.49	0.442	0.442	0.442	0.0196	0.111	0.111	0.111
renamed_headersGAF.fasta	0.207	0.128	0.128	0.12	0.00248	0	0	0
renamed_headersGAL4.fasta	0.542	0.503	0.503	0.487	0	0	0	0
renamed_headersGalanin.fasta	0.952	0.952	0.952	0.952	0.904	0.904	0.904	0.904
renamed_headersGAS2.fasta	0.827	0.91	0.91	0.838	0.646	0.802	0.802	0.663
renamed_headersGED.fasta	0.749	0.792	0.792	0.792	0.284	0.126	0.126	0.126
renamed_headersGEL.fasta	0.308	0.266	0.266	0.285	0.0048	0	0	0
renamed_headersGGL.fasta	0.811	0.736	0.736	0.755	0.214	0	0	0
renamed_headersGHA.fasta	0.966	0.989	0.989	0.952	0.904	0.958	0.958	0.816
renamed_headersGHB.fasta	null	null	null	null	null	null	null	null
renamed_headersGIT.fasta	0.491	0.607	0.607	0.607	0	0	0	0
renamed_headersGIYc.fasta	null	null	null	null	null	null	null	null
renamed_headersGLA.fasta	0.659	0.574	0.574	0.699	0.139	0.0547	0.0547	0.189
renamed_headersGLECT.fasta	null	null	null	null	null	null	null	null
renamed_headersGLUCA.fasta	1	0.828	0.832	0.828	1	0.494	0.494	0.494
renamed_headersIL10.fasta	null	null	null	null	null	null	null	null
renamed_headersGlyco_10.fasta	0.669	0.628	0.628	0.606	0.0535	0.0434	0.0434	0.0713
renamed_headersIL2.fasta	0.95	0.953	0.953	0.95	0.907	0.913	0.913	0.907
renamed_headersGlyco_18.fasta	null	null	null	null	null	null	null	null
renamed_headersGlyco_25.fasta	0.231	0.296	0.296	0.28	0	0	0	0
renamed_headersIL4_13.fasta	0.628	0.659	0.659	0.654	0.143	0.23	0.23	0.223
renamed_headersGlyco_32.fasta	null	null	null	null	null	null	null	null
renamed_headersGoLoco.fasta	0.936	0.935	0.935	0.939	0.71	0.783	0.783	0.812
renamed_headersGPS.fasta	0.624	0.639	0.639	0.639	0.0417	0	0	0
renamed_headersGRAM.fasta	0.307	0.342	0.342	0.347	0	0	0	0
renamed_headersGRAN.fasta	0.871	0.687	0.687	0.746	0.565	0.333	0.333	0.339
renamed_headersGrip.fasta	0.723	0.717	0.717	0.721	0.16	0.22	0.22	0.22
renamed_headersGS.fasta	0.563	0.582	0.582	0.582	0	0.376	0.376	0.376
renamed_headersGuKc.fasta	0.39	0.322	0.322	0.284	0.0031	0.0233	0.0233	0.0233
renamed_headersGYF.fasta	0.52	0.54	0.54	0.552	0.25	0.261	0.261	0.261
renamed_headersG_alpha.fasta	null	null	null	null	null	null	null	null
renamed_headersG_patch.fasta	0.562	0.494	0.425	0.406	0.00565	0	0	0
renamed_headersH15.fasta	0.819	0.733	0.711	0.679	0.0683	0.149	0.0763	0.1
renamed_headersH2A.fasta	0.757	0.732	0.732	0.749	0	0	0	0
renamed_headersH2B.fasta	0.973	0.973	0.973	0.957	0.907	0.907	0.907	0.849
renamed_headersH3.fasta	0.9	0.888	0.888	0.888	0.77	0.755	0.755	0.755
renamed_headersH4.fasta	0.959	0.916	0.916	0.916	0.935	0.812	0.812	0.812
renamed_headersHALZ.fasta	0.866	0.867	0.865	0.85	0.811	0.735	0.773	0.773
renamed_headersHAMP.fasta	0.327	0.264	0.272	0.223	0	0	0	0
renamed_headersHAT.fasta	0.196	0.29	0.312	0.279	0	0	0	0
renamed_headersIGc1.fasta	0.73	0.609	0.609	0.657	0.383	0.267	0.267	0.37
renamed_headersHATPase_c.fasta	null	null	null	null	null	null	null	null
renamed_headersHDAC_interact.fasta	0.789	0.694	0.694	0.665	0.305	0.283	0.283	0.252
renamed_headersIL6.fasta	0.845	0.87	0.87	0.87	0.654	0.658	0.658	0.658
renamed_headersHDc.fasta	0.133	0.0928	0.0928	0.0948	0	0	0	0
renamed_headersHECTc.fasta	null	null	null	null	null	null	null	null
renamed_headersIL7.fasta	0.984	0.984	0.984	0.984	0.975	0.975	0.975	0.975
renamed_headersHELICc.fasta	0.305	0.263	0.295	0.272	0	0	0	0
renamed_headersHELICc2.fasta	0.513	0.49	0.49	0.524	0.131	0.0351	0.0351	0.0351
renamed_headersHEPN.fasta	0.456	0.477	0.477	0.423	0.0026	0	0	0.0026
renamed_headersHhH2.fasta	0.801	0.683	0.683	0.692	0.045	0.045	0.045	0.045
renamed_headersHintC.fasta	0.314	0.268	0.268	0.391	0	0	0	0
renamed_headersHintN.fasta	0.3	0.34	0.34	0.234	0	0	0	0
renamed_headersIlGF.fasta	null	null	null	null	null	null	null	null
renamed_headersHisKA.fasta	null	null	null	null	null	null	null	null
renamed_headersHLH.fasta	0.582	0.605	0.597	0.549	0	0	0	0
renamed_headersHMG.fasta	0.374	0.326	0.342	0.352	0	0	0	0
renamed_headersHMG17.fasta	0.691	0.659	0.659	0.652	0.502	0.463	0.463	0.456
renamed_headersHNHc.fasta	0.156	0.204	0.204	0.303	0	0.0247	0.0247	0.0123
renamed_headersHNS.fasta	0.657	0.613	0.613	0.721	0.435	0.354	0.354	0.381
renamed_headersILWEQ.fasta	0.731	0.667	0.667	0.697	0.43	0.356	0.356	0.405
renamed_headersHOLI.fasta	0.15	0.125	0.122	0.119	0	0	0	0
renamed_headersHormR.fasta	0.492	0.424	0.424	0.449	0.0177	0.0532	0.0532	0.0106
renamed_headersHOX.fasta	null	null	null	null	null	null	null	null
renamed_headersHPT.fasta	0.328	0.399	0.399	0.403	0	0	0	0
renamed_headersHr1.fasta	0.25	0.47	0.47	0.294	0	0.00939	0.00939	0
renamed_headersHRDC.fasta	0.342	0.324	0.324	0.345	0	0	0	0
renamed_headersHSA.fasta	0.506	0.417	0.417	0.406	0	0	0	0
renamed_headersHSF.fasta	0.763	0.719	0.719	0.725	0	0	0	0
renamed_headersHTH_ARAC.fasta	0.465	0.279	0.278	0.271	0	0	0	0
renamed_headersHTH_ARSR.fasta	0.436	0.373	0.328	0.33	0	0	0	0.00909
renamed_headersHTH_ASNC.fasta	0.76	0.646	0.646	0.546	0.0789	0.00877	0.00877	0.00877
renamed_headersHTH_CRP.fasta	0.547	0.507	0.507	0.502	0.0182	0.00606	0.00606	0
renamed_headersHTH_DEOR.fasta	0.818	0.739	0.739	0.739	0.17	0.126	0.126	0.126
renamed_headersHTH_DTXR.fasta	0.72	0.746	0.746	0.685	0.0924	0.0594	0.0594	0
renamed_headersHTH_GNTR.fasta	0.659	0.657	0.657	0.738	0.222	0.161	0.161	0.161
renamed_headersHTH_ICLR.fasta	0.648	0.483	0.483	0.455	0.0623	0	0	0
renamed_headersHTH_LACI.fasta	0.88	0.83	0.83	0.858	0.197	0.298	0.298	0.127
renamed_headersHTH_LUXR.fasta	0.786	0.787	0.738	0.721	0	0	0	0
renamed_headersHTH_MARR.fasta	0.211	0.326	0.326	0.339	0	0	0	0
renamed_headersHTH_MERR.fasta	0.573	0.677	0.677	0.779	0	0	0	0
